RunNumber,Livetime
25453,21587.5
25454,7765.39
25460,1555.48
25463,14090.7
25467,21586.3
25468,21567.5
25469,21583.5
25470,21577.8
25471,21587.0
25472,21581.6
25473,12341.1
25474,21580.1
25475,8094.02
25476,21581.0
25477,21582.1
25478,21585.5
25479,12622.6
25480,21587.1
25481,21577.9
25482,21588.4
25484,21579.4
25485,21588.4
25486,1112.7
25487,9417.97
25488,21589.0
25489,21583.5
25490,21575.6
25491,21581.9
25492,14618.8
25495,21584.9
25496,21588.8
25497,21582.7
25498,21587.9
25499,21580.6
25500,21584.1
25501,21584.4
25503,21584.0
25504,21586.6
25505,21590.9
25506,21582.3
25507,21578.9
25508,21586.2
25509,21588.0
25510,21589.9
25511,21580.9
25512,21580.7
25513,21585.6
25514,21586.1
25515,21587.5
25516,21585.1
25517,21583.4
25518,21574.3
25519,21586.0
25520,21582.8
25521,21573.2
25522,21584.5
25523,21586.3
25524,21580.7
25525,21585.9
25526,21577.9
25527,7889.33
25528,21578.5
25529,21586.1
25530,21579.9
25531,21583.8
25533,21582.3
25534,21586.1
25535,21581.4
25536,21579.2
25537,21585.2
25538,21584.0
25539,21585.5
25540,21569.4
25541,21583.3
25542,21577.2
25543,21584.4
25544,21587.2
25545,21584.3
25548,21588.7
25549,21574.0
25550,11549.6
25555,17738.8
25556,16089.2
25557,21574.9
25558,11973.7
25563,21587.8
25564,21580.5
25565,3853.37
25569,21569.1
25570,13428.5
25577,21583.8
25578,21579.2
25579,21589.7
25592,1869.28
25593,21574.7
25594,21577.7
25595,21584.6
25596,21582.7
25597,21582.2
25599,21586.7
25600,21589.9
25601,21575.2
25602,21582.1
25603,21579.2
25604,21584.8
25605,15013.6
25608,21583.3
25609,21585.8
25610,21588.9
25611,21580.3
25612,21587.0
25613,21589.0
25614,21583.2
25615,21573.5
25616,21588.5
25617,21578.6
25618,21583.7
25619,21582.0
25620,21587.7
25621,21580.7
25622,21586.5
25624,973.079
25625,21580.3
25626,21586.4
25627,21584.0
25628,21576.8
25629,21586.9
25630,12036.5
25631,21585.2
25632,21584.5
25633,6820.63
25638,21582.8
25640,21572.8
25641,21584.8
25642,3826.36
25647,3618.17
25648,21579.3
25649,7364.21
25651,21586.1
25652,21573.7
25653,21585.5
25655,808.769
25656,21571.9
25658,10612.3
25692,10624.7
25693,21577.0
25694,21582.1
25695,16758.7
25698,13461.0
25700,21585.0
25701,21582.1
25702,21575.2
25703,21578.2
25704,21585.0
25705,21580.9
25706,21551.9
25707,21580.6
25708,21581.6
25709,21587.2
25710,21587.9
25711,21575.6
25712,21588.4
25713,21578.1
25714,21584.9
25715,21590.5
25716,21580.3
25717,21578.6
25719,21576.0
25720,21582.3
25721,21589.3
25722,21586.3
25723,21581.8
25724,21574.1
25725,21589.3
25726,21588.4
25727,21579.2
25728,13830.3
25729,21573.3
25730,21583.2
25731,21583.0
25732,21584.9
25733,21580.1
25734,21585.0
25735,21586.6
25736,21587.4
25737,18665.4
25740,21575.4
25741,21567.9
25742,21576.1
25743,21578.7
25744,21572.6
25745,21586.1
25746,21583.4
25747,21585.3
25748,12022.6
25749,21584.1
25750,21585.3
25751,21569.1
25752,3951.15
25753,21585.5
25754,21574.2
25755,21579.2
25756,21580.2
25757,21571.3
25762,21579.8
25764,21582.5
25821,21587.6
25823,21577.6
25829,3158.27
25832,21578.7
25833,21589.3
25834,21584.2
25846,21582.5
25847,21579.2
25848,21576.8
25849,21582.4
25850,21585.2
25851,17408.1
25852,21579.1
25853,21583.4
25854,21579.5
25855,21584.8
25856,21582.0
25857,21585.4
25858,21586.4
25859,21577.0
25860,21583.6
25861,21587.8
25862,2794.2
25865,21576.9
25866,3272.45
25867,21580.2
25868,18278.5
25869,21582.1
25870,1336.81
25872,21582.2
25873,21580.8
25874,21587.5
25875,21584.8
25876,21588.2
25877,21582.3
25878,21582.1
25879,21571.8
25880,21580.1
25881,21578.6
25882,9354.34
25883,21586.6
25884,21579.4
25885,21586.8
25886,21578.8
25887,21576.1
25888,21583.8
25889,21588.5
25890,19382.8
25892,21578.3
25894,21578.6
25895,21580.7
25896,21581.7
25897,21588.4
25898,21584.1
25899,21585.8
25900,12268.1
25904,21578.1
25905,21579.9
25906,21580.9
25910,21578.8
25911,21584.7
25912,21580.2
25913,21579.5
25914,13288.4
25918,12075.8
25919,21576.9
25920,21582.3
25921,21569.2
25922,21571.6
25923,14267.8
25931,21580.2
25932,21584.5
25933,21578.2
25934,21582.2
25935,4363.43
25936,21570.4
25937,21580.1
25938,21576.1
25939,21580.6
25940,21576.0
25951,21578.7
25952,21583.2
25953,21578.2
25955,12377.7
25956,16825.9
25958,21586.7
25959,21579.9
25960,21588.4
25961,21577.5
25962,21588.1
25963,21581.8
25964,21579.7
25965,21570.9
25966,21580.3
25967,21582.6
25968,21583.8
25969,21584.6
25970,21584.4
25971,21590.7
25972,21583.8
25973,21585.6
25974,21584.1
25975,21587.1
25976,21573.6
25978,21584.4
25979,21582.6
25980,21586.3
25981,21584.3
25982,21584.2
25983,21585.1
25984,21580.8
25985,21586.2
25986,21577.5
25987,21579.7
25988,21589.2
25990,21573.5
25991,21586.4
25992,21586.2
25993,21584.1
25994,21576.2
25995,21588.2
25996,21585.8
25997,21580.7
25998,21584.6
25999,21582.3
26000,21580.9
26001,5845.68
26002,21586.9
26003,21578.8
26004,7810.61
26005,21577.7
26006,21583.5
26007,21586.7
26008,21582.7
26009,21585.8
26010,21583.4
26011,21575.4
26012,5806.41
26013,21579.0
26014,21580.2
26015,21585.9
26016,21578.0
26017,21584.0
26018,21578.1
26019,21595.9
26020,21583.3
26021,21584.1
26022,21575.3
26023,21585.3
26024,21584.6
26025,21581.8
26026,21584.6
26027,21585.6
26028,21585.5
26029,21577.5
26030,21587.6
26031,21584.2
26032,21581.8
26033,21586.6
26034,21581.4
26035,21581.5
26036,16175.4
26039,21585.2
26040,21577.7
26041,21587.2
26042,21571.6
26043,13408.0
26045,21579.2
26046,21581.2
26047,21589.8
26048,21574.5
26049,10681.9
26051,18416.4
26058,21580.6
26059,21584.2
26060,21579.0
26061,21573.9
26062,21580.2
26063,21587.1
26064,21583.7
26065,21588.2
26066,21583.6
26067,21581.0
26068,21577.6
26069,21574.1
26070,10850.4
26071,21586.5
26072,21584.8
26073,21588.7
26074,21582.2
26076,21579.8
26077,21588.9
26078,21587.6
26079,21588.2
26080,21580.5
26081,21573.8
26082,21589.0
26083,14577.6
26085,21570.5
26086,21581.3
26087,21582.9
26090,21563.6
26091,21574.6
26092,21577.4
26093,21580.2
26094,21585.6
26095,21589.2
26096,21565.9
26097,21588.0
26098,21588.9
26099,21588.0
26100,21588.1
26101,21589.4
26102,21588.4
26103,21579.5
26104,21583.2
26105,20352.5
26109,21582.9
26110,21574.7
26111,21580.6
26112,21584.1
26113,21581.1
26114,21584.1
26115,21578.1
26116,21570.7
26117,21587.0
26118,21586.5
26119,21585.9
26120,15036.3
26121,21580.4
26122,21577.9
26123,21577.0
26124,6442.7
26125,21588.0
26126,21582.0
26127,21585.4
26128,21583.8
26129,7202.67
26130,21586.5
26131,21584.9
26132,21580.6
26133,21582.2
26134,21581.0
26135,21572.7
26136,21584.9
26137,21586.6
26138,3437.52
26139,21585.6
26140,8232.7
26141,21585.4
26142,21574.8
26143,21583.4
26144,21574.3
26145,21579.3
26146,21577.2
26147,16346.0
26148,12722.7
26149,21580.2
26150,21574.0
26151,21584.9
26152,21582.9
26153,21584.4
26154,21589.6
26155,21580.3
26156,21574.8
26157,21582.0
26158,21624.3
26159,21586.6
26160,1744.84
26162,21585.2
26163,21590.8
26164,21578.8
26165,21581.0
26167,21586.3
26168,21581.5
26169,21587.2
26170,17940.0
26172,7003.97
26179,21582.8
26180,21584.1
26181,21588.4
26182,21583.3
26183,21577.6
26184,21588.5
26185,21582.9
26186,1261.85
26187,16273.6
26188,1965.64
26189,21581.3
26190,8071.02
26191,21588.8
26192,21581.2
26193,21583.4
26194,21575.0
26195,21574.2
26196,21588.2
26197,21583.5
26198,21583.1
26199,21585.1
26200,21585.1
26201,21578.0
26202,21580.6
26204,21584.2
26205,21586.1
26206,21588.4
26207,21586.5
26208,21590.0
26209,14407.9
26211,21587.4
26212,21588.0
26213,21587.4
26214,12232.0
26217,21587.0
26218,21589.3
26219,21588.4
26220,21583.5
26221,21573.7
26222,21580.2
26223,21583.9
26224,21587.5
26225,21583.0
26226,21586.6
26227,21586.5
26228,21579.8
26229,21581.9
26230,21582.1
26231,21578.7
26232,21574.7
26233,21570.6
26234,21579.2
26235,21581.2
26236,21581.8
26237,21582.5
26238,21590.4
26239,21582.5
26240,12721.0
26246,9875.36
26247,21573.8
26248,15436.8
26249,2775.78
26250,1305.63
26252,21584.3
26253,20258.0
26254,1065.05
26261,9669.39
26262,13022.6
26263,21583.8
26264,21589.1
26266,4781.34
26267,21586.8
26268,5356.11
26269,18531.2
26270,3288.72
26271,21593.2
26272,21578.2
26273,12498.5
26274,21588.1
26275,8407.43
26277,21571.9
26279,8644.57
26280,21582.0
26281,20293.8
26283,21583.8
26284,21580.6
26285,21584.9
26286,16423.6
26287,21587.0
26288,3620.46
26289,21577.8
26290,18186.9
26291,7349.21
26292,21573.6
26293,21572.0
26296,11769.7
26297,21574.1
26299,21582.3
26300,21588.1
26301,21585.9
26302,21577.2
26305,21585.5
26306,21585.3
26307,21583.5
26308,21572.0
26309,21578.6
26310,21578.7
26450,21580.8
26451,21583.9
26452,21585.3
26453,21579.4
26454,21584.0
26455,21576.1
26456,21581.6
26457,21587.1
26458,21588.4
26459,21578.7
26460,21584.2
26463,21576.4
26464,21579.1
26465,21442.0
26466,21581.4
26467,21580.4
26468,21583.3
26469,21585.3
26470,21570.6
26471,21583.6
26472,21579.5
26473,21581.6
26474,14979.6
26477,21587.0
26478,21575.9
26479,21588.3
26480,21587.7
26481,21586.9
26482,21587.2
26483,21572.2
26484,21590.1
26485,21583.1
26486,21575.3
26487,15923.4
26488,21643.6
26489,21586.4
26490,21588.1
26491,8724.21
26492,21579.8
26493,3245.85
26494,21584.7
26495,21588.1
26496,21570.3
26497,21586.0
26498,21582.8
26499,21576.3
26500,21575.9
26501,21586.3
26502,21588.2
26503,21580.7
26504,21584.9
26505,21575.2
26506,21588.9
26507,21569.8
26508,21579.9
26511,6918.84
26512,21587.8
26513,21587.1
26514,21571.2
26515,21581.7
26516,9664.6
26518,21582.0
26519,21586.4
26521,21577.4
26522,21583.1
26523,21595.4
26524,21577.6
26525,21583.0
26526,21575.3
26527,5020.18
26530,2801.23
26531,21586.8
26532,21574.1
26533,21580.1
26534,21582.0
26535,21586.8
26536,21585.2
26537,21576.7
26538,21583.9
26539,21587.6
26540,19337.5
26541,10259.2
26543,21582.4
26544,21583.8
26545,21574.9
26546,21580.0
26547,21567.3
26548,21585.4
26549,21582.4
26550,21577.6
26551,21585.7
26552,21574.7
26553,21583.1
26554,19083.6
26555,3494.79
26556,1426.74
26558,21579.4
26559,21580.3
26560,21580.9
26561,15265.6
26563,21583.8
26564,21582.9
26565,21586.5
26566,21589.1
26567,21568.6
26568,21584.6
27000,21583.8
27001,21588.0
27002,21583.2
27003,5803.33
27012,21572.9
27013,21579.3
27014,21578.7
27015,21585.5
27016,19706.8
27018,21583.5
27019,21584.6
27020,18305.8
27023,21586.7
27024,21584.0
27025,21567.0
27026,21568.8
27027,21578.2
27028,21584.0
27029,21586.8
27030,21578.0
27041,21581.6
27042,21577.5
27043,21585.8
27044,17422.7
27045,21580.1
27046,21584.4
27047,21585.8
27048,21568.9
27049,21587.8
27051,21582.9
27052,21583.3
27053,10794.1
27055,21583.3
27056,3427.56
27061,2253.12
27062,21584.9
27063,21582.8
27064,21580.0
27065,21587.6
27066,21580.9
27067,21583.1
27069,21584.8
27070,21574.9
27071,21568.5
27072,21572.7
27073,21581.0
27074,21581.4
27075,21569.5
27076,21575.5
27077,21579.9
27078,21581.4
27079,21583.5
27080,21584.0
27081,21570.9
27082,18641.2
27086,669.522
27087,21577.6
27088,21585.6
27090,21586.6
27091,21582.8
27111,21584.0
27112,21580.5
27113,21586.0
27114,21582.3
27115,21586.0
27116,21568.7
27117,21584.1
27118,21579.0
27119,21587.5
27120,21587.8
27121,21590.0
27122,21583.9
27123,21587.3
27124,21580.0
27125,21579.3
27126,21586.1
27128,9685.7
27133,21580.6
27134,21585.1
27135,21581.9
27136,21585.2
27137,21577.7
27138,21584.3
27139,21580.2
27140,21586.6
27141,21580.1
27142,18730.7
27143,21580.7
27144,21579.5
27145,21582.0
27146,21582.5
27147,21570.0
27148,21581.5
27149,21580.7
27150,21580.6
27151,21584.0
27152,21584.1
27153,21583.1
27154,21586.8
27155,21580.1
27156,21583.2
27157,21588.4
27158,21580.1
27159,21579.9
27160,21584.6
27166,10796.3
27168,21570.5
27169,21578.1
27170,21588.4
27171,21585.9
27172,21577.1
27173,21589.0
27174,21585.0
27175,21574.7
27176,21589.5
27177,21586.2
27178,21582.6
27179,21589.0
27180,21588.2
27181,21585.0
27182,21585.9
27183,21582.5
27184,21578.9
27185,21589.5
27186,21577.7
27187,21588.6
27188,21581.8
27189,21583.9
27190,21581.8
27191,21588.7
27192,21572.0
27193,21589.3
27194,21586.1
27195,21584.9
27196,21582.4
27197,21568.3
27202,20038.2
27206,21584.8
27207,21589.3
27208,21581.3
27209,21587.5
27210,21585.2
27211,21582.3
27212,21576.0
27213,21585.2
27214,21583.2
27215,21576.9
27216,19276.3
27224,21574.2
27225,21578.7
27226,21587.4
27227,21578.6
27228,21583.0
27229,21580.5
27230,21575.6
27231,13144.1
27232,21587.0
27233,21579.4
27241,21584.9
27242,21586.4
27243,21578.5
27244,21581.0
27245,21588.6
27246,21582.4
27247,21583.2
27248,21587.8
27249,21578.0
27250,21580.7
27251,21584.8
27252,21573.0
27253,21579.1
27254,21588.1
27255,21585.4
27256,21582.6
27257,21573.3
27258,21584.3
27259,21575.8
27260,21584.1
27261,21587.2
27262,21588.7
27263,21571.2
27264,21583.5
27265,21584.6
27266,21582.7
27267,21586.4
27268,21588.8
27269,18751.5
27272,21583.8
27274,21566.2
27275,21582.0
27276,5913.48
27281,21579.9
27282,21577.3
27283,21580.6
27284,10609.9
27285,2282.97
27286,21589.9
27287,21580.6
27288,21588.1
27289,21575.9
27290,21581.7
27291,21586.9
27292,21581.0
27293,21587.7
27294,8980.9
27302,21579.8
27303,21578.4
27304,21573.0
27305,21588.4
27306,21574.5
27307,21586.5
27308,21581.6
27309,16016.3
27311,21588.4
27312,21581.6
27313,21583.0
27314,21576.6
27315,21588.9
27316,21568.8
27317,21577.6
27318,21569.9
27319,21587.3
27320,21587.8
27321,21575.1
27322,16813.7
27323,21589.4
27324,21578.5
27325,21584.3
27326,21570.7
27327,21574.2
27328,21578.9
27329,21579.7
27330,21586.3
27331,21580.7
27332,21584.2
27333,21580.7
27334,21575.1
27335,21583.5
27336,21585.0
27337,21584.3
27338,11890.5
27344,21582.4
27345,21575.6
27346,21577.8
27347,21585.4
27348,21585.3
27349,10089.6
27350,6531.99
27353,21585.8
27354,21584.1
27355,21569.5
27356,21579.2
27357,21568.3
27358,21582.0
27359,21585.9
27360,21568.9
27361,21578.0
27362,21582.8
27363,21585.5
27364,21581.7
27365,21580.5
27376,717.696
27377,1744.88
27378,21578.0
27379,21584.8
27380,21588.6
27382,1282.14
27385,21581.5
27386,21585.7
27387,21582.4
27388,21578.3
27389,21584.8
27390,21578.5
27391,21581.8
27392,21578.3
27393,21584.4
27394,21584.3
27395,21585.6
27396,4475.03
27401,21578.8
27402,5739.05
27403,21584.0
27404,21579.1
27405,21575.9
27406,21587.9
27407,21585.2
27408,21579.1
27409,21583.6
27410,21583.5
27411,21583.4
27412,21581.0
27413,21589.6
27414,21588.3
27415,21583.8
27416,21570.9
27417,4687.33
27419,993.091
27422,21588.8
27423,21583.7
27424,21580.1
27425,21589.7
27426,21584.1
27427,21582.8
27428,21570.9
27429,21583.5
27430,21571.9
27431,21587.6
27432,21574.8
27433,21588.4
27434,21575.1
27435,21584.1
27436,21581.6
27437,21583.1
27438,21584.0
27439,3571.35
27443,21582.4
27444,21576.9
27445,21583.9
27446,21583.9
27447,21585.9
27448,21571.1
27449,21582.9
27450,21582.6
27451,21581.5
27452,21574.5
27453,6083.3
27458,21584.4
27459,21580.6
27460,9558.81
27464,21573.0
27465,21587.9
27466,21584.6
27467,21586.1
27468,18982.5
27469,21585.2
27470,21590.1
27471,20963.1
27476,5957.22
27482,21582.0
27483,21587.2
27484,21583.3
27485,21585.7
27486,21571.1
27487,21584.7
27488,21577.3
27489,1003.14
27491,21574.4
27492,21582.5
27493,21582.2
27494,21586.8
27495,21576.4
27496,21583.3
27497,21587.7
27498,21584.7
27499,1919.84
27502,21585.9
27503,21579.1
27504,21587.4
27505,21584.3
27506,21585.5
27507,21584.8
27508,21585.8
27509,21582.3
27510,21589.5
27511,21586.2
27512,21586.7
27513,21584.7
27514,21586.1
27515,21579.1
27516,21582.7
27517,21582.9
27518,2646.97
27519,21578.2
27520,21580.2
27521,8555.96
27523,21584.9
27524,1049.33
27526,2152.3
27527,21576.9
27528,21588.2
27529,21584.0
27530,21584.1
27531,21581.3
27532,10116.2
27535,21586.5
27536,21573.0
27537,21578.6
27538,9605.85
27540,17785.7
27541,6117.54
27542,18680.8
27548,21579.3
27549,3579.11
27550,21589.2
27551,21582.8
27552,21585.3
27553,21579.0
27554,7252.46
27555,21578.0
27556,21582.2
27557,21583.9
27558,21582.6
27559,21578.5
27560,21587.9
27561,21579.5
27562,21576.3
27563,21575.2
27564,21584.6
27565,851.814
27568,21578.7
27569,21575.8
27570,21586.9
27571,18780.8
27573,21583.6
27574,21583.3
27575,21585.9
27576,21586.6
27577,6006.39
27578,21587.0
27579,21589.3
27580,21580.2
27581,21570.7
27582,21581.7
27583,3685.74
27584,21583.8
27585,21585.5
27586,21583.0
27587,21577.9
27588,21572.9
27593,21584.8
27594,21586.8
27595,21586.5
27596,11668.5
27599,21586.6
27600,21580.8
27601,21588.3
27602,10917.6
27604,21585.9
27621,735.812
27650,695.558
27651,2564.81
27653,3689.33
27672,21588.3
27673,21583.8
27674,21584.7
27675,1280.23
27676,1983.87
27679,793.341
27680,2050.16
27681,1051.56
27682,885.489
27683,4780.6
27685,21578.2
27686,21583.7
27687,21586.4
27688,21573.8
27689,19327.5
27690,21584.1
27691,21587.1
27692,21572.0
27693,21587.2
27694,21585.3
27695,21582.6
27696,21583.4
27697,21582.2
27698,1137.66
27699,21579.0
27700,21580.4
27702,717.683
27707,21585.9
27720,21585.4
27721,21580.8
27722,13448.0
27735,21576.8
27736,21581.3
27737,21583.5
27738,1557.62
27747,14104.7
27748,21586.9
27749,21579.4
27750,21579.9
27751,17476.1
27752,21573.1
27753,21574.6
27754,21582.9
27755,8045.16
27756,21572.1
27757,21582.9
27758,21584.7
27759,21574.1
27760,21588.9
27761,21580.9
27762,21586.4
27763,16493.8
27765,21584.8
27766,21581.2
27767,21585.7
27768,21588.7
27769,21584.3
27770,21585.8
27771,21583.2
27772,21583.8
27773,2722.42
27775,21579.5
27776,21582.8
27777,21576.6
27778,21421.6
27779,21579.1
27780,21578.9
27781,21578.7
27782,21582.5
27783,21570.5
27784,21585.1
27785,21581.1
27786,9512.4
27795,21574.1
27796,21587.3
27797,21581.6
27798,21570.5
27799,21571.5
27819,21581.8
27820,21584.5
27821,21579.3
27822,13213.3
27829,21585.9
27830,21584.4
27831,21579.8
27832,21580.3
27833,21579.9
27834,21585.4
27835,21585.2
27836,21582.4
27837,21583.6
27839,21578.1
27840,21588.0
27841,21586.1
27842,21580.9
27843,21586.6
27844,21578.8
27845,21580.1
27846,21586.0
27847,21580.3
27848,21573.5
27849,21580.2
27850,21580.5
27851,21577.9
27852,21576.4
27853,6043.48
27858,21567.3
27859,21579.4
27863,21581.9
27864,21570.6
27865,21584.2
27866,21579.8
27867,17709.1
27895,21583.9
27896,21585.0
27897,21585.1
27898,1123.3
27900,21587.2
27903,21579.9
27904,21584.1
27905,21582.5
27906,21585.7
27907,21583.0
27908,21580.6
27909,21580.5
27910,11483.7
27911,21576.4
27912,21587.2
27913,21581.8
27914,21572.2
27915,21576.8
27916,21585.9
27917,21586.0
27918,21581.7
27919,21584.2
27920,21586.9
27921,21570.4
27922,21577.6
27923,21577.3
27924,21588.2
27925,21575.3
27926,729.517
27927,21579.9
27928,21570.5
27929,21587.9
27930,21587.4
27931,21584.2
27932,21583.7
27933,21579.9
27934,21589.4
27935,21585.8
27936,21586.1
27937,21577.7
27938,21582.2
27939,21575.6
27940,21580.6
27943,21580.4
27944,21584.5
27945,21575.2
27946,21582.3
27947,21588.2
27948,21574.0
27949,21576.0
27950,21582.4
27951,21585.0
27952,23758.5
27953,21583.7
27954,21581.8
27955,21584.9
27956,21588.1
27961,21579.0
27962,21585.2
27963,21584.7
27964,21574.5
27965,21584.5
27966,20430.1
27972,21591.0
27973,21579.9
27974,21586.9
27975,21583.8
27976,21567.4
27977,21583.4
27978,21579.7
27979,21581.9
27980,21589.2
27981,21585.2
27982,20768.4
27984,5244.02
27986,21582.5
27991,21584.0
27992,21580.6
27993,21580.0
27994,21575.6
27995,21577.7
27996,21583.0
28001,21587.9
28002,21583.4
28003,21585.3
28004,21577.5
28010,21577.0
28011,21582.8
28012,21582.6
28013,21587.0
28014,21584.1
28015,21586.4
28016,21579.3
28017,21580.9
28018,21577.5
28019,21584.2
28020,21581.5
28021,21560.7
28022,12949.3
28023,21583.2
28024,21586.6
28025,20093.5
28026,5206.54
28027,21582.4
28028,21583.4
28029,21574.3
28030,21580.2
28031,21580.6
28032,21579.7
28033,18848.7
28035,21577.5
28036,21583.7
28102,21585.7
28103,16775.9
28104,21588.0
28105,10537.2
28107,21575.1
28108,21583.8
28109,21581.1
28110,21582.7
28111,21585.9
28112,21576.4
28113,21574.7
28114,21578.0
28116,21585.5
28134,4319.11
28135,21585.8
28136,21585.9
28137,21580.6
28138,21586.4
28139,21578.9
28140,21585.9
28141,21570.2
28142,21585.3
28143,21563.9
28144,21579.9
28145,21580.6
28146,21586.6
28147,5992.96
28148,1266.46
28150,21573.1
28151,21582.4
28152,17578.7
28153,21588.2
28154,21582.4
28155,21581.5
28156,21583.6
28157,21580.5
28158,21583.7
28159,21584.5
28160,21583.0
28161,21585.4
28162,21578.5
28163,21580.2
28166,21582.9
28167,21582.2
28168,21587.7
28169,21583.6
28170,21585.4
28171,21581.5
28172,18001.7
28179,21581.2
28180,21583.1
28181,21581.7
28182,21585.9
28183,21580.5
28184,21575.9
28185,21582.3
28187,11083.8
28190,21586.8
28191,21579.7
28192,21585.2
28193,21575.4
28194,21579.6
28199,21587.3
28200,21579.8
28201,21582.4
28202,10904.5
28204,21581.5
28205,21586.4
28206,21580.3
28207,21582.4
28208,21579.5
28209,21578.1
28210,21585.5
28211,10800.9
28213,8294.35
28216,1452.44
28218,21584.8
28219,21588.7
28220,21587.1
28221,21583.4
28222,21585.5
28223,21583.8
28224,21584.5
28225,21580.5
28226,21581.2
28227,21579.2
28228,21588.1
28229,21588.8
28230,21582.2
28231,21579.8
28232,21586.7
28233,12059.4
28247,21585.6
28248,21575.2
28249,21577.3
28250,21582.1
28251,21577.2
28252,21584.0
28253,21576.5
28254,21579.9
28255,21584.0
28256,21580.1
28257,10910.0
28272,21584.0
28273,21584.0
28274,21576.4
28275,21581.1
28276,21585.1
28277,21588.0
28278,21577.1
28279,6747.38
28289,21587.7
28290,21583.9
28291,21583.1
28292,21585.7
28293,21588.2
28294,21570.4
28295,21585.9
28296,21584.2
28297,21580.3
28298,21583.6
28299,21586.1
28300,21577.8
28301,21585.9
28302,21585.0
28303,21581.8
28304,21581.1
28305,21578.8
28306,21581.3
28307,21580.5
28308,21577.1
28310,21585.4
28311,21579.3
28312,21583.0
28313,21577.2
28314,21581.3
28316,21583.8
28317,21578.2
28318,9218.1
28322,1484.3
28323,21581.0
28324,21583.4
28325,21584.0
28326,21579.4
28327,21590.1
28328,3845.16
28329,21581.8
28330,21575.0
28331,21586.5
28332,21581.6
28333,21575.3
28334,21576.1
28335,21579.6
28336,19173.2
28337,21576.7
28338,21589.0
28340,21584.4
28341,21575.4
28342,21570.5
28343,21588.1
28344,5135.87
28348,21581.2
28349,21580.4
28350,21582.7
28351,17039.7
28353,21584.6
28354,21581.1
28355,21578.1
28356,21563.9
28357,21585.4
28358,21578.9
28359,21585.2
28361,21583.5
28362,21582.0
28363,21580.7
28364,21569.5
28365,21583.6
28366,21584.3
28367,21584.1
28368,21586.4
28369,16766.7
28370,21578.8
28371,21569.9
28372,21589.2
28373,21578.0
28374,21587.5
28375,20682.9
28378,21566.7
28379,21565.1
28380,21580.9
28381,21586.3
28382,21579.0
28383,21578.4
28384,21576.6
28385,18704.7
28391,21582.8
28392,21582.7
28393,21584.2
28394,21587.9
28395,21575.6
28396,4800.76
28400,21582.8
28401,21578.1
28402,21583.3
28403,21581.2
28404,21575.7
28405,21582.7
28406,21586.3
28407,21585.9
28408,21578.3
28409,21575.2
28410,21584.6
28411,21582.2
28412,21588.7
28413,21579.8
28414,3321.64
28416,21575.1
28417,21582.2
28418,21580.9
28419,20118.8
28420,21573.7
28421,21572.9
28422,21582.4
28423,21236.7
28425,21575.5
28426,21580.3
28435,21579.3
28436,21587.6
28437,21584.4
28438,21588.3
28439,21575.8
28440,11785.2
28441,21584.2
28442,21584.6
28443,21580.3
28444,21585.6
28445,21575.8
28446,21575.3
28447,21561.6
28448,21585.7
28449,21589.9
28450,21582.0
28452,21586.3
28453,21580.9
28454,21580.4
28455,21586.5
28456,21583.8
28457,21584.1
28458,7328.48
28462,21580.6
28463,2365.21
28466,21585.2
28467,21582.7
28468,21615.5
28471,21584.9
28472,21583.4
28473,21585.4
28474,21577.8
28475,21579.9
28476,21581.9
28477,21580.2
28478,21584.1
28479,21586.1
28480,21589.0
28484,21582.9
28487,21584.4
28488,21577.1
28489,21585.9
28490,21573.0
28491,21583.7
28492,21582.9
28493,21580.7
28494,21585.1
28495,21583.6
28496,21581.1
28497,21581.1
28498,21582.8
28500,21586.0
28501,21580.9
28502,21576.2
28503,21583.8
28504,21579.2
28505,21588.5
28506,14687.6
28507,21576.0
28508,21589.5
28509,21580.8
28511,21575.9
28516,21581.7
28517,21590.3
28518,21571.4
28519,21586.2
28522,21578.3
28526,21582.7
28527,21586.1
28528,21586.2
28531,21583.5
28532,21584.8
28533,21580.6
28534,4551.14
28538,21579.9
28539,21563.2
28540,21586.5
28541,20138.8
28542,21577.9
28543,21572.2
28544,21585.4
28545,21590.2
28546,21587.4
28547,21583.8
28548,21582.1
28549,21579.1
28554,21586.8
28555,21583.8
28556,21587.5
28557,21585.4
28558,21569.5
28559,21585.0
28560,21577.2
28561,21573.6
28562,21586.7
28563,21588.0
28564,21576.8
28565,21577.1
28566,21579.1
28567,21586.1
28568,21583.2
28569,21586.1
28570,21576.5
28571,21575.8
28572,21584.3
28573,5970.21
28574,21584.1
28575,21578.8
28576,21586.4
28577,21585.2
28578,21585.3
28579,21577.2
28580,21566.1
28581,21582.8
28582,21582.3
28583,21574.7
28584,21587.5
28585,21579.1
28586,21584.9
28587,21580.9
28588,21583.1
28589,20659.4
28592,21578.7
28593,21587.8
28600,21579.0
28601,21586.3
28602,21582.0
28603,21579.2
28604,21577.2
28605,21586.8
28606,21566.3
28607,21583.0
28608,21585.7
28609,21581.4
28610,21587.9
28611,21587.6
28612,21579.6
28613,21578.4
28614,21584.4
28615,21583.9
28627,21581.0
28628,21577.7
28629,21586.3
28630,21578.6
28631,21586.6
28632,21583.8
28633,21582.5
28634,21583.1
28635,21583.8
28636,21582.7
28637,21580.7
28638,21585.6
28639,21588.5
28640,21571.4
28641,21579.0
28642,21579.0
28643,21579.6
28644,21577.3
28645,21564.1
28646,21582.9
